id,neighbourhood,property_type,room_type,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,category,TV,Internet,Air_conditioning,Kitchen,Heating,Wifi,Elevator,Breakfast
5430560,Manhattan,Private room in rental unit,Private room,40.7717,-73.98759,2,1.0,1.0,1.0,140,1,1,0,1,1,0,1,1,0
5431845,Queens,Entire rental unit,Entire home/apt,40.75279,-73.94089,3,1.0,1.0,2.0,134,1,1,0,1,1,1,1,1,0
5432089,Manhattan,Entire rental unit,Entire home/apt,40.82405,-73.94516,16,2.0,4.0,7.0,675,3,1,0,1,1,1,1,0,0
5432178,Brooklyn,Private room in residential home,Private room,40.71551,-73.9436,2,1.0,1.0,1.0,100,1,0,0,1,1,1,1,0,0
5432743,Brooklyn,Private room in rental unit,Private room,40.6985,-73.93186,2,1.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
5433746,Brooklyn,Entire rental unit,Entire home/apt,40.68263,-73.91575,7,1.0,3.0,5.0,105,1,1,0,1,1,1,1,0,0
5434654,Brooklyn,Entire rental unit,Entire home/apt,40.67863,-73.88347,6,1.0,3.0,3.0,214,2,1,0,1,1,1,1,0,1
5439148,Brooklyn,Private room in rental unit,Private room,40.67869,-73.96587,1,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
5439372,Manhattan,Entire rental unit,Entire home/apt,40.801,-73.94598,4,1.0,1.0,2.0,60,0,1,0,1,1,1,1,0,0
5442054,Brooklyn,Entire rental unit,Entire home/apt,40.68827,-73.97701,6,1.0,2.0,3.0,263,2,1,0,1,1,1,1,0,0
5442313,Brooklyn,Entire residential home,Entire home/apt,40.6802,-73.91366,14,3.0,5.0,5.0,900,3,1,0,1,1,1,1,0,1
5442584,Manhattan,Entire rental unit,Entire home/apt,40.76261,-73.98287,2,1.0,1.0,1.0,185,2,1,0,1,1,1,1,1,0
5443318,Manhattan,Entire rental unit,Entire home/apt,40.76667,-73.98805,4,1.0,1.0,2.0,170,1,1,0,1,1,1,1,1,0
5445314,Brooklyn,Private room in loft,Private room,40.70408,-73.98645,4,2.0,1.0,1.0,191,2,1,0,1,1,1,1,1,0
5446045,Manhattan,Private room in rental unit,Private room,40.72883,-73.98837,3,1.0,1.0,2.0,94,1,1,0,1,1,1,1,0,0
5451108,Brooklyn,Private room in rental unit,Private room,40.73556,-73.9557,2,2.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
5454050,Manhattan,Entire rental unit,Entire home/apt,40.76696,-73.98853,4,1.0,1.0,2.0,160,1,1,0,1,1,1,1,1,0
5465270,Brooklyn,Entire rental unit,Entire home/apt,40.68645,-73.99088,3,1.0,1.0,2.0,120,1,1,0,1,1,1,1,0,0
5469274,Brooklyn,Private room in rental unit,Private room,40.68939,-73.93178,2,2.0,1.0,1.0,85,0,1,0,1,1,1,1,0,0
5470350,Manhattan,Private room in rental unit,Private room,40.81597,-73.94705,2,2.0,1.0,1.0,81,0,1,0,1,1,1,1,0,0
5477034,Brooklyn,Private room in rental unit,Private room,40.71501,-73.94505,1,1.0,1.0,1.0,85,0,1,0,0,1,1,1,1,0
5478741,Manhattan,Entire rental unit,Entire home/apt,40.74495,-73.98402,10,1.5,3.0,9.0,589,3,1,0,1,1,1,1,0,0
5478901,Manhattan,Private room in rental unit,Private room,40.82205,-73.94523,2,1.0,1.0,1.0,60,0,1,0,0,1,1,1,0,0
5482918,Queens,Private room in rental unit,Private room,40.66228,-73.76676,2,1.0,1.0,2.0,75,0,1,0,1,1,1,1,0,0
5487204,Brooklyn,Shared room in rental unit,Shared room,40.67216,-73.94281,1,1.0,1.0,1.0,70,0,0,0,0,1,1,1,1,0
5490833,Brooklyn,Private room in rental unit,Private room,40.69195,-73.93487,2,2.0,1.0,1.0,75,0,0,0,0,1,1,1,0,0
5494750,Brooklyn,Private room in rental unit,Private room,40.65875,-73.93451,2,1.0,1.0,1.0,40,0,1,0,0,1,0,1,0,0
5495026,Brooklyn,Private room in rental unit,Private room,40.66084,-73.93418,2,1.0,1.0,1.0,56,0,1,0,0,1,0,1,0,0
5495927,Bronx,Private room in residential home,Private room,40.84041,-73.88835,2,1.0,1.0,1.0,40,0,0,0,0,1,1,1,0,0
5500197,Brooklyn,Entire rental unit,Entire home/apt,40.71298,-73.93835,2,1.0,1.0,1.0,145,1,0,0,1,1,1,1,1,0
5505918,Manhattan,Private room in rental unit,Private room,40.73117,-73.98337,2,1.0,1.0,1.0,60,0,1,0,0,1,1,1,0,0
5506438,Manhattan,Private room in rental unit,Private room,40.74265,-73.97364,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,1,0
5509771,Brooklyn,Entire rental unit,Entire home/apt,40.67154,-73.97998,3,1.0,1.0,1.0,188,2,1,0,1,1,1,1,0,0
5510725,Manhattan,Entire rental unit,Entire home/apt,40.76209,-73.98816,2,1.0,1.0,1.0,160,1,1,0,1,1,1,1,0,0
5511865,Queens,Private room in rental unit,Private room,40.74973,-73.88506,2,1.0,1.0,1.0,69,0,1,0,1,1,1,1,1,0
5512274,Manhattan,Entire rental unit,Entire home/apt,40.73373,-74.00647,2,1.0,1.0,1.0,199,2,1,0,1,1,1,1,0,0
5519207,Manhattan,Private room in townhouse,Private room,40.80712,-73.93898,2,1.0,1.0,2.0,78,0,1,0,1,1,1,1,0,0
5520934,Brooklyn,Entire rental unit,Entire home/apt,40.71499,-73.9599,2,1.0,1.0,1.0,155,1,1,0,1,1,1,1,0,0
5523654,Manhattan,Entire rental unit,Entire home/apt,40.81715,-73.95727,6,1.0,3.0,3.0,65,0,0,0,1,1,1,0,0,1
5525510,Manhattan,Entire rental unit,Entire home/apt,40.71915,-73.99869,1,1.0,1.0,1.0,88,0,1,0,1,0,1,1,0,0
5528111,Manhattan,Private room in rental unit,Private room,40.84503,-73.93978,2,1.0,1.0,1.0,31,0,0,0,0,1,1,1,1,0
5536824,Manhattan,Entire rental unit,Entire home/apt,40.74186,-73.98304,5,1.0,1.0,2.0,199,2,1,0,1,1,1,1,0,0
5536844,Brooklyn,Private room in rental unit,Private room,40.6682,-73.98196,1,1.0,1.0,1.0,75,0,0,0,1,1,1,1,0,0
5538410,Brooklyn,Private room in rental unit,Private room,40.65309,-73.94587,2,1.0,1.0,1.0,48,0,1,0,1,1,1,1,0,0
5541897,Manhattan,Entire rental unit,Entire home/apt,40.78233,-73.98412,3,1.0,1.0,1.0,155,1,1,0,1,1,1,1,0,0
5543210,Brooklyn,Private room in rental unit,Private room,40.6821,-74.00348,2,1.0,1.0,1.0,65,0,0,0,1,1,1,1,0,0
5543996,Brooklyn,Entire rental unit,Entire home/apt,40.61056,-73.96558,2,1.0,1.0,1.0,125,1,1,0,1,1,1,1,1,0
5545560,Manhattan,Private room in townhouse,Private room,40.79206,-73.96567,5,1.0,3.0,3.0,325,2,1,0,0,0,0,0,0,0
5550377,Manhattan,Entire rental unit,Entire home/apt,40.72838,-73.98046,2,1.0,1.0,1.0,250,2,0,0,0,1,0,1,0,0
5557097,Manhattan,Private room in rental unit,Private room,40.84896,-73.93773,2,1.0,1.0,1.0,72,0,1,0,1,1,1,1,1,0
5557135,Manhattan,Shared room in rental unit,Shared room,40.7447,-73.97322,2,1.0,1.0,1.0,115,1,1,0,1,1,1,1,1,0
5557684,Brooklyn,Private room in residential home,Private room,40.69087,-73.91598,1,1.5,1.0,1.0,95,1,1,0,1,1,1,1,0,0
5558596,Manhattan,Entire rental unit,Entire home/apt,40.77313,-73.98024,1,1.0,1.0,1.0,122,1,1,0,1,1,1,1,1,0
5560024,Queens,Private room in residential home,Private room,40.69093,-73.77806,2,1.0,1.0,1.0,62,0,1,0,0,0,1,1,0,0
5562394,Brooklyn,Private room in rental unit,Private room,40.67241,-73.95639,2,1.0,1.0,1.0,60,0,0,0,0,1,1,1,0,0
5562962,Manhattan,Entire rental unit,Entire home/apt,40.77389,-73.94956,2,1.0,1.0,1.0,156,1,1,0,1,1,1,1,0,0
5567220,Manhattan,Entire rental unit,Entire home/apt,40.79844,-73.94009,5,1.0,2.0,3.0,106,1,1,0,1,1,1,1,0,0
5567361,Brooklyn,Entire rental unit,Entire home/apt,40.65534,-73.95993,4,1.0,1.0,3.0,116,1,1,0,1,1,1,1,0,0
5567401,Brooklyn,Entire rental unit,Entire home/apt,40.70743,-73.94832,2,1.0,1.0,1.0,99,1,0,0,1,1,1,1,1,0
5569464,Brooklyn,Entire rental unit,Entire home/apt,40.72658,-73.94031,2,1.0,1.0,1.0,125,1,0,0,0,1,1,1,0,0
5579147,Brooklyn,Entire rental unit,Entire home/apt,40.66582,-73.98399,2,1.0,2.0,1.0,155,1,0,0,1,1,1,1,0,0
5579240,Queens,Entire guest suite,Entire home/apt,40.69461,-73.79604,3,1.0,1.0,2.0,75,0,1,0,1,1,1,1,0,0
5580236,Manhattan,Entire rental unit,Entire home/apt,40.80174,-73.96612,5,1.0,3.0,3.0,325,2,0,0,1,1,1,0,0,0
5580648,Brooklyn,Private room in rental unit,Private room,40.70007,-73.92151,2,1.5,1.0,1.0,45,0,1,0,1,1,1,1,0,0
5581272,Queens,Private room in rental unit,Private room,40.5963,-73.75593,2,2.0,1.0,1.0,43,0,1,0,1,1,1,1,0,0
5581442,Queens,Private room in rental unit,Private room,40.59507,-73.75408,2,2.0,1.0,1.0,43,0,1,0,0,1,1,1,0,0
5582038,Brooklyn,Entire rental unit,Entire home/apt,40.69468,-73.96748,3,1.0,1.0,2.0,140,1,0,0,1,1,1,1,0,0
5588684,Brooklyn,Entire rental unit,Entire home/apt,40.73268,-73.95824,4,1.5,1.0,4.0,115,1,0,0,0,1,1,1,0,0
5590262,Queens,Entire rental unit,Entire home/apt,40.7459,-73.91796,2,1.0,1.0,1.0,93,1,1,0,1,1,1,1,0,0
5590400,Manhattan,Entire rental unit,Entire home/apt,40.81211,-73.95323,2,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
5590966,Manhattan,Private room in rental unit,Private room,40.82631,-73.94931,2,1.0,1.0,1.0,70,0,0,0,1,1,1,1,0,0
5592990,Manhattan,Entire rental unit,Entire home/apt,40.80826,-73.95912,3,1.0,2.0,2.0,140,1,1,0,0,1,1,1,1,0
5593725,Manhattan,Private room in rental unit,Private room,40.82676,-73.94552,2,1.0,1.0,1.0,42,0,0,0,1,1,1,1,0,0
5593975,Brooklyn,Private room in rental unit,Private room,40.67867,-73.94531,1,1.0,1.0,1.0,125,1,0,0,1,0,1,1,0,0
5598465,Queens,Entire rental unit,Entire home/apt,40.76244,-73.9249,2,1.0,1.0,2.0,122,1,1,0,1,1,1,1,0,0
5601147,Manhattan,Entire rental unit,Entire home/apt,40.80324,-73.96517,4,1.0,1.0,2.0,100,1,1,0,1,1,1,1,1,0
5602200,Brooklyn,Entire rental unit,Entire home/apt,40.68417,-73.94977,2,1.0,1.0,2.0,53,0,1,0,1,1,1,1,0,0
5602369,Brooklyn,Entire rental unit,Entire home/apt,40.67965,-73.97287,6,2.5,3.0,4.0,250,2,0,0,1,1,1,1,0,0
5604704,Brooklyn,Entire rental unit,Entire home/apt,40.67562,-73.95774,4,1.0,1.0,2.0,186,2,1,0,1,1,1,1,0,0
5618341,Brooklyn,Entire rental unit,Entire home/apt,40.72875,-73.95337,4,1.0,2.0,2.0,160,1,1,0,1,1,1,1,0,0
5619149,Manhattan,Entire loft,Entire home/apt,40.70282,-74.00911,4,1.0,2.0,2.0,650,3,1,0,1,1,1,1,0,0
5623799,Manhattan,Private room in rental unit,Private room,40.82407,-73.94316,2,1.5,1.0,2.0,49,0,0,0,0,1,0,1,0,0
5624807,Brooklyn,Entire rental unit,Entire home/apt,40.6701,-73.95714,6,2.0,2.0,4.0,170,1,1,0,1,1,1,1,1,0
5626601,Manhattan,Private room in rental unit,Private room,40.82831,-73.94919,1,1.0,1.0,1.0,55,0,0,0,1,1,1,1,0,0
5627418,Brooklyn,Entire rental unit,Entire home/apt,40.6811,-73.93643,2,1.0,1.0,1.0,83,0,1,0,1,1,1,1,0,0
5628539,Manhattan,Entire rental unit,Entire home/apt,40.74138,-73.9835,6,1.0,2.0,2.0,249,2,1,0,1,1,1,1,0,0
5631916,Manhattan,Entire rental unit,Entire home/apt,40.77048,-73.955,3,1.0,1.0,2.0,204,2,1,0,0,1,1,1,0,0
5636395,Brooklyn,Private room in rental unit,Private room,40.69907,-73.94433,3,1.0,1.0,1.0,59,0,1,0,1,1,1,1,0,0
5637556,Manhattan,Entire rental unit,Entire home/apt,40.76381,-73.99501,2,1.0,1.0,1.0,79,0,1,0,1,1,1,1,0,0
5647213,Brooklyn,Entire rental unit,Entire home/apt,40.68337,-73.92668,5,1.0,2.0,2.0,130,1,1,0,1,1,1,1,0,0
5647416,Manhattan,Entire rental unit,Entire home/apt,40.76941,-73.95113,2,1.0,1.0,1.0,118,1,1,0,1,1,1,1,0,0
5648549,Manhattan,Entire rental unit,Entire home/apt,40.73479,-73.99958,3,1.0,1.0,2.0,125,1,0,0,1,1,1,0,0,0
5649163,Brooklyn,Entire rental unit,Entire home/apt,40.68546,-73.95086,2,1.0,1.0,1.0,165,1,1,0,1,1,1,1,0,0
5649580,Manhattan,Private room in townhouse,Private room,40.77591,-73.95754,2,1.0,1.0,1.0,225,2,1,0,1,0,1,1,1,0
5652403,Brooklyn,Private room in rental unit,Private room,40.69535,-73.9364,2,1.0,1.0,1.0,475,3,1,0,1,1,1,1,0,0
5652542,Manhattan,Entire rental unit,Entire home/apt,40.85988,-73.93143,2,1.0,1.0,1.0,115,1,1,0,1,1,1,1,1,0
5652946,Brooklyn,Private room in rental unit,Private room,40.65738,-73.95893,1,1.0,1.0,1.0,45,0,1,0,1,1,1,1,1,0
5656458,Brooklyn,Entire rental unit,Entire home/apt,40.68722,-73.99701,3,1.5,2.0,3.0,240,2,1,0,1,1,1,1,0,0
5661603,Brooklyn,Entire rental unit,Entire home/apt,40.67762,-73.97537,3,1.0,2.0,2.0,145,1,1,0,1,1,1,1,0,0
5661631,Brooklyn,Private room in rental unit,Private room,40.67809,-73.93649,2,1.0,1.0,1.0,48,0,1,0,1,1,1,1,0,0
5663222,Manhattan,Private room in townhouse,Private room,40.80613,-73.95033,2,1.0,1.0,1.0,93,1,1,0,1,1,1,1,0,0
5671103,Queens,Private room in rental unit,Private room,40.76739,-73.91768,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
5672196,Brooklyn,Private room in residential home,Private room,40.67178,-73.95272,2,1.0,1.0,1.0,53,0,1,0,0,1,1,0,0,0
5672288,Brooklyn,Entire rental unit,Entire home/apt,40.70908,-73.94889,3,1.0,1.0,1.0,100,1,1,0,1,1,1,1,0,0
5672471,Brooklyn,Private room in rental unit,Private room,40.6813,-73.9476,2,1.0,1.0,1.0,65,0,0,0,0,1,0,1,0,0
5672615,Brooklyn,Private room in rental unit,Private room,40.67734,-73.94826,2,2.0,1.0,1.0,46,0,1,0,1,1,1,1,0,0
5672704,Manhattan,Private room in rental unit,Private room,40.76247,-73.99359,2,1.0,1.0,1.0,70,0,1,0,1,1,1,1,0,0
5681745,Brooklyn,Entire rental unit,Entire home/apt,40.73125,-73.95905,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
5690007,Manhattan,Private room in rental unit,Private room,40.85358,-73.93004,4,1.0,1.0,3.0,180,1,1,0,1,0,1,1,0,0
5692492,Manhattan,Private room in rental unit,Private room,40.83884,-73.93809,2,1.0,1.0,1.0,45,0,0,0,0,1,1,1,0,0
5693879,Brooklyn,Private room in rental unit,Private room,40.68261,-73.977,2,1.0,1.0,1.0,75,0,0,0,1,1,0,1,0,0
5693978,Manhattan,Entire rental unit,Entire home/apt,40.77978,-73.9779,4,1.0,1.0,1.0,120,1,1,0,1,1,1,1,0,0
5695055,Manhattan,Entire rental unit,Entire home/apt,40.77266,-73.95535,2,1.0,1.0,1.0,113,1,1,0,1,1,1,1,0,0
5695509,Queens,Private room in rental unit,Private room,40.70285,-73.90973,2,1.0,1.0,1.0,50,0,0,0,1,1,1,1,0,0
5695523,Brooklyn,Entire condominium (condo),Entire home/apt,40.68578,-73.92593,2,1.0,1.0,2.0,100,1,1,0,1,0,1,1,0,0
5695566,Brooklyn,Private room in rental unit,Private room,40.68071,-73.95525,1,1.0,1.0,1.0,40,0,0,0,0,1,1,1,0,0
5697556,Brooklyn,Entire townhouse,Entire home/apt,40.71185,-73.9483,2,1.5,1.0,1.0,155,1,1,0,1,1,1,1,0,0
5705775,Brooklyn,Entire rental unit,Entire home/apt,40.68826,-73.98558,4,1.0,2.0,3.0,219,2,1,0,1,1,1,1,0,0
5706202,Brooklyn,Entire serviced apartment,Entire home/apt,40.72706,-73.94038,4,1.0,1.0,1.0,149,1,1,0,1,1,1,1,0,0
5706280,Manhattan,Entire rental unit,Entire home/apt,40.77171,-73.95535,3,1.0,2.0,2.0,124,1,1,0,1,1,0,0,0,0
5707888,Manhattan,Entire rental unit,Entire home/apt,40.80447,-73.95623,4,1.0,2.0,2.0,200,2,1,0,1,1,1,1,0,0
5708360,Brooklyn,Entire rental unit,Entire home/apt,40.67584,-73.96451,3,1.0,1.0,1.0,67,0,1,0,1,1,1,1,0,0
5717674,Brooklyn,Private room in rental unit,Private room,40.63523,-73.97486,2,1.0,1.0,1.0,70,0,0,0,1,1,0,1,0,0
5718494,Manhattan,Entire rental unit,Entire home/apt,40.72038,-73.99154,2,1.0,1.0,1.0,150,1,0,0,1,1,1,1,0,0
5719742,Manhattan,Entire rental unit,Entire home/apt,40.77874,-73.98505,3,1.0,1.0,2.0,230,2,1,0,1,1,1,1,0,0
5720569,Manhattan,Entire rental unit,Entire home/apt,40.85575,-73.93129,2,1.0,1.0,1.0,75,0,1,0,1,1,1,1,0,0
5720988,Manhattan,Entire residential home,Entire home/apt,40.73397,-74.0036,1,1.0,1.0,1.0,200,2,0,0,1,1,1,1,1,0
5725154,Brooklyn,Entire rental unit,Entire home/apt,40.68888,-73.98344,2,1.0,1.0,2.0,150,1,1,0,1,1,1,1,1,0
5726139,Brooklyn,Private room in rental unit,Private room,40.71239,-73.96178,1,1.5,1.0,1.0,65,0,1,0,1,1,1,1,0,0
5727093,Brooklyn,Private room in loft,Private room,40.70401,-73.9337,2,1.0,1.0,1.0,65,0,0,0,0,1,1,1,0,0
5729489,Manhattan,Private room in condominium (condo),Private room,40.71347,-74.00483,1,1.5,1.0,2.0,110,1,1,0,0,1,1,1,0,0
5729530,Manhattan,Entire rental unit,Entire home/apt,40.76939,-73.9504,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
5734824,Brooklyn,Entire rental unit,Entire home/apt,40.69316,-73.93295,4,1.5,1.0,1.0,150,1,1,0,1,1,1,0,0,0
5735447,Brooklyn,Entire rental unit,Entire home/apt,40.68876,-73.97449,2,1.0,1.0,1.0,200,2,1,0,0,1,1,1,0,0
5743959,Manhattan,Private room in rental unit,Private room,40.81992,-73.95526,1,1.0,1.0,1.0,50,0,1,0,1,1,1,1,0,0
5747706,Brooklyn,Private room in rental unit,Private room,40.71516,-73.95976,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
5748301,Queens,Private room in rental unit,Private room,40.72947,-73.85505,4,1.0,1.0,2.0,70,0,1,0,1,1,1,1,1,0
5749147,Bronx,Private room in residential home,Private room,40.84102,-73.88694,1,1.0,1.0,1.0,31,0,0,0,0,1,0,1,0,0
5749889,Brooklyn,Private room in rental unit,Private room,40.66801,-73.98142,2,2.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
5756241,Manhattan,Entire rental unit,Entire home/apt,40.75916,-73.96135,4,1.0,2.0,3.0,200,2,1,0,1,0,1,1,1,0
5756464,Manhattan,Entire rental unit,Entire home/apt,40.77297,-73.95689,2,1.0,1.0,1.0,113,1,1,0,1,1,1,1,0,0
5756643,Manhattan,Private room in rental unit,Private room,40.8026,-73.9637,1,1.0,1.0,1.0,50,0,0,0,1,1,1,0,0,0
5757509,Manhattan,Private room in rental unit,Private room,40.74415,-73.97322,2,1.0,1.0,1.0,165,1,1,0,1,1,1,1,1,0
5758234,Brooklyn,Entire residential home,Entire home/apt,40.68744,-73.91377,8,1.0,3.0,5.0,150,1,1,0,1,1,1,1,0,0
5761564,Manhattan,Private room in rental unit,Private room,40.73241,-73.98457,1,1.0,1.0,1.0,97,1,1,0,1,1,1,1,0,0
5761908,Manhattan,Entire rental unit,Entire home/apt,40.73801,-73.9969,4,1.0,1.0,1.0,145,1,1,0,1,1,1,1,1,0
5762947,Queens,Private room in townhouse,Private room,40.74537,-73.83252,2,1.5,1.0,1.0,65,0,0,0,1,1,1,1,0,0
5763191,Manhattan,Shared room in rental unit,Shared room,40.77255,-73.9789,1,1.0,1.0,2.0,80,0,1,0,1,1,1,1,0,0
5766499,Brooklyn,Private room in rental unit,Private room,40.70834,-73.92213,2,1.0,1.0,1.0,55,0,0,0,1,1,1,1,0,0
5766895,Brooklyn,Entire rental unit,Entire home/apt,40.6924,-73.96835,3,1.0,1.0,1.0,195,2,1,0,1,1,1,1,0,0
5769218,Manhattan,Entire rental unit,Entire home/apt,40.76545,-73.95668,2,1.0,1.0,1.0,120,1,1,0,1,1,1,1,1,0
5770483,Manhattan,Entire rental unit,Entire home/apt,40.76301,-73.98824,2,1.0,1.0,1.0,275,2,1,0,1,1,1,1,0,1
5771361,Manhattan,Entire rental unit,Entire home/apt,40.7294,-73.98841,4,2.0,2.0,2.0,275,2,1,0,0,1,1,1,0,0
5771366,Staten Island,Private room in residential home,Private room,40.6212,-74.08558,2,1.0,1.0,1.0,49,0,0,0,1,0,1,1,0,0
5772667,Manhattan,Entire rental unit,Entire home/apt,40.80502,-73.95808,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
5773199,Manhattan,Entire rental unit,Entire home/apt,40.792,-73.97506,2,1.0,1.0,1.0,150,1,1,0,1,1,1,1,0,0
5774245,Brooklyn,Entire rental unit,Entire home/apt,40.68759,-73.96942,2,1.0,1.0,1.0,115,1,1,0,1,1,1,1,0,0
5779752,Manhattan,Private room in rental unit,Private room,40.72558,-73.98212,2,1.0,1.0,1.0,129,1,1,0,1,1,0,1,1,0
5783307,Brooklyn,Private room in rental unit,Private room,40.70094,-73.93187,1,1.0,1.0,1.0,49,0,1,0,0,1,1,1,0,0
5783517,Brooklyn,Private room in townhouse,Private room,40.67614,-73.95235,1,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
5785674,Brooklyn,Private room in residential home,Private room,40.68132,-73.88748,2,1.0,1.0,1.0,83,0,1,0,1,0,1,1,0,0
5786059,Brooklyn,Private room in rental unit,Private room,40.73269,-73.95341,2,1.0,1.0,1.0,143,1,1,0,1,1,1,1,0,0
5789606,Manhattan,Private room in rental unit,Private room,40.80606,-73.95648,1,1.0,1.0,1.0,70,0,1,0,0,1,0,1,1,0
5791540,Brooklyn,Entire rental unit,Entire home/apt,40.69692,-73.99315,3,1.0,1.0,2.0,113,1,1,0,1,1,1,1,0,0
5792453,Manhattan,Entire rental unit,Entire home/apt,40.73306,-73.98762,3,1.0,1.0,1.0,196,2,1,0,1,1,1,1,0,0
5803068,Bronx,Private room in townhouse,Private room,40.88039,-73.84798,1,1.5,1.0,1.0,45,0,0,0,0,1,1,1,0,0
5804170,Queens,Private room in residential home,Private room,40.74954,-73.90383,2,1.0,1.0,2.0,37,0,1,0,1,0,0,1,0,0
5804184,Brooklyn,Private room in loft,Private room,40.69885,-73.93885,1,1.5,1.0,1.0,45,0,1,0,1,1,1,1,0,0
5805561,Manhattan,Entire rental unit,Entire home/apt,40.74318,-74.0027,3,1.0,1.0,2.0,240,2,1,0,1,1,1,1,0,0
5806416,Manhattan,Entire rental unit,Entire home/apt,40.72294,-73.99479,3,1.0,1.0,2.0,270,2,1,0,1,1,1,1,0,1
5806687,Brooklyn,Private room in rental unit,Private room,40.69611,-73.92258,2,1.0,1.0,1.0,65,0,0,0,0,1,0,1,0,0
5806829,Brooklyn,Private room in rental unit,Private room,40.68821,-73.9903,2,1.0,1.0,2.0,120,1,0,0,1,1,1,1,0,0
5811254,Brooklyn,Entire townhouse,Entire home/apt,40.68611,-73.93957,4,2.5,2.0,2.0,255,2,0,0,1,1,1,1,0,0
5811500,Queens,Private room in rental unit,Private room,40.70299,-73.90543,2,1.0,1.0,1.0,43,0,0,0,1,1,1,1,0,0
5821886,Brooklyn,Entire rental unit,Entire home/apt,40.71122,-73.95602,2,1.0,1.0,1.0,210,2,1,0,1,1,1,1,1,0
5823337,Manhattan,Entire rental unit,Entire home/apt,40.80652,-73.96226,5,1.0,2.0,2.0,150,1,1,0,1,1,1,1,1,0
5823579,Manhattan,Shared room in rental unit,Shared room,40.78088,-73.95061,2,1.0,1.0,1.0,80,0,1,0,1,1,1,1,0,0
5824199,Brooklyn,Entire rental unit,Entire home/apt,40.6931,-73.96283,2,1.0,1.0,1.0,95,1,1,0,1,0,1,1,0,0
5825911,Brooklyn,Entire townhouse,Entire home/apt,40.6772,-73.97604,10,2.0,4.0,4.0,450,3,1,0,1,1,1,1,0,0
5826468,Manhattan,Entire rental unit,Entire home/apt,40.79552,-73.94231,4,2.0,2.0,2.0,200,2,1,0,1,1,1,1,1,0
5831012,Manhattan,Private room in rental unit,Private room,40.77143,-73.94797,1,1.0,1.0,1.0,150,1,1,0,1,1,1,1,1,0
5833530,Brooklyn,Private room in rental unit,Private room,40.68638,-73.92032,1,1.5,1.0,1.0,40,0,0,0,0,0,0,0,0,0
5838638,Brooklyn,Entire rental unit,Entire home/apt,40.66926,-73.95897,3,1.0,1.0,2.0,70,0,1,0,1,1,1,1,1,0
5842819,Brooklyn,Private room in rental unit,Private room,40.71671,-73.95591,1,1.0,1.0,1.0,90,0,0,0,1,1,1,1,0,0
5846654,Manhattan,Entire rental unit,Entire home/apt,40.77139,-73.95766,2,1.0,1.0,1.0,110,1,1,0,1,1,1,1,0,0
5847182,Brooklyn,Private room in rental unit,Private room,40.65256,-73.95031,2,1.0,1.0,2.0,20,0,0,0,1,0,0,1,1,0
5847724,Brooklyn,Private room in rental unit,Private room,40.68878,-73.91346,2,1.0,1.0,1.0,49,0,0,0,0,1,0,1,0,0
5850978,Manhattan,Entire rental unit,Entire home/apt,40.74076,-73.98664,3,1.0,1.0,1.0,214,2,1,0,1,1,1,1,1,0
5851054,Brooklyn,Private room in rental unit,Private room,40.70007,-73.91965,2,1.0,1.0,1.0,95,1,0,0,1,1,1,1,0,0
5856685,Brooklyn,Private room in rental unit,Private room,40.71187,-73.95777,1,1.0,1.0,1.0,60,0,1,0,1,1,1,1,0,0
5857515,Brooklyn,Entire rental unit,Entire home/apt,40.7109,-73.96271,4,1.0,2.0,2.0,289,2,1,0,1,1,1,1,0,0
5857519,Manhattan,Private room in rental unit,Private room,40.82746,-73.94699,1,1.0,1.0,1.0,60,0,1,0,1,1,1,1,1,0
5859030,Manhattan,Entire rental unit,Entire home/apt,40.77253,-73.95736,2,1.0,1.0,1.0,113,1,1,0,1,1,1,1,0,0
5860123,Brooklyn,Entire rental unit,Entire home/apt,40.685,-73.96044,6,2.0,2.0,3.0,222,2,1,0,1,1,1,1,0,0
5861963,Queens,Entire rental unit,Entire home/apt,40.76279,-73.92039,2,1.0,1.0,1.0,90,0,0,0,1,1,1,1,0,0
5866656,Brooklyn,Private room in rental unit,Private room,40.64051,-73.99868,2,1.0,1.0,1.0,52,0,1,0,1,1,1,1,0,0
5869197,Manhattan,Entire rental unit,Entire home/apt,40.7763,-73.98939,4,1.0,1.0,2.0,250,2,1,0,1,1,1,1,1,0
5872177,Manhattan,Entire rental unit,Entire home/apt,40.74148,-73.99877,3,1.0,1.0,1.0,163,1,1,0,1,1,1,1,1,0
5875384,Manhattan,Shared room in rental unit,Shared room,40.85363,-73.9301,2,1.0,1.0,1.0,45,0,0,0,0,1,0,1,0,0
